box_quality_tag,box_status,candidate_type,code,commission,compact_kline_pass,entry_date,entry_price,exit_date,exit_price,exit_reason,intraday_stop_breach,net_profit,net_return,parameter_set_id,r_multiple,setup_id,signal_date,slippage,stop_loss_price,tail_path,tax,total_score,trade_id
NONE,BOX_STABLE,KEY_CANDIDATE,688277,10.0,False,2025-03-11,13.9139,2025-03-21,12.987,STOP,False,-103.366252,-0.07428992,s6ps-71bdb4dbb9c5c096,-1.014225,s6setup-715aae60f7562507a991,2025-03-10,0.026901,13.0,BOTH,0.6762509999999999,80,s6trade-7ac4170e7e10116c24e8
BOX_COMPACT_READY,BOX_STABLE,WATCH_CANDIDATE,688278,10.0,True,2025-08-14,86.571485,2025-08-27,82.80711,STOP,False,-390.747237,-0.04513579,s6ps-71bdb4dbb9c5c096,-1.022515,s6setup-a8fa994084285c828d33,2025-08-13,0.169379,82.89,BOX,4.309734,83,s6trade-ae399f728328ba2667d4
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,688297,10.0,True,2025-05-30,44.845801,2025-06-30,53.147799,MAX_HOLDING,False,817.444417,0.18227892,s6ps-71bdb4dbb9c5c096,2.847244,s6setup-56d22d5a5ccb271a5ab8,2025-05-29,0.097994,41.93,BOTH,2.755384,79,s6trade-0c2403ba1742662f54af
NONE,BOX_STABLE,KEY_CANDIDATE,688308,10.0,False,2025-11-19,30.84081,2025-11-20,28.86111,STOP_GAP,True,-209.472755,-0.06792064,s6ps-71bdb4dbb9c5c096,-1.041503,s6setup-3306450a3c0d4830688e,2025-11-18,0.059702,28.94,BOX,1.5027579999999998,75,s6trade-84a0dc8c273cd51d038b
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688313,10.0,False,2025-12-26,95.2952,2025-12-30,87.49242,STOP,False,-794.835441,-0.08340771,s6ps-71bdb4dbb9c5c096,-1.011352,s6setup-b3e21472ed237276500b,2025-12-25,0.182788,87.58,BOX,4.557409000000001,61,s6trade-27e6d78092a6e1eab901
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688321,10.0,False,2025-08-07,36.42639,2025-09-04,34.95501,MAX_HOLDING,False,-158.957116,-0.0436379,s6ps-71bdb4dbb9c5c096,-0.619166,s6setup-5377fd2a99f58cc9c3ef,2025-08-06,0.071381,34.05,BOX,1.819132,71,s6trade-3d4204973c5f84b6f973
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688370,10.0,False,2025-09-05,27.729702,2025-09-16,25.98399,STOP,False,-185.924103,-0.06704872,s6ps-71bdb4dbb9c5c096,-1.015125,s6setup-217f312a9e7738e5738e,2025-09-04,0.053714,26.01,BOX,1.352913,74,s6trade-c7d918f572ebe35569dd
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,688372,10.0,False,2025-09-12,75.73566,2025-10-20,76.50342,MAX_HOLDING,False,62.79857,0.00829181,s6ps-71bdb4dbb9c5c096,0.202273,s6setup-222f95ff4fd43da40b08,2025-09-11,0.152239,71.94,BOX,3.97741,63,s6trade-343bdeb37468160cd14f
BOX_COMPACT_READY,BOX_SUPPORT_READY,WATCH_CANDIDATE,688372,10.0,True,2025-11-14,91.84175,2025-11-20,87.30261,STOP,False,-468.458316,-0.05100712,s6ps-71bdb4dbb9c5c096,-1.01963,s6setup-e3060b8306c4ea1ce785,2025-11-13,0.179144,87.39,BOX,4.544275,62,s6trade-360a4bef900b0073f7f2
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688382,10.0,False,2025-03-25,17.80779,2025-04-07,16.72326,STOP,False,-119.323697,-0.06700646,s6ps-71bdb4dbb9c5c096,-1.015677,s6setup-26094617d18291ee7a5b,2025-03-24,0.034531,16.74,BOX,0.870694,71,s6trade-17d51b11c8c55192394d
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,688409,10.0,False,2025-10-29,75.68561,2025-11-03,70.11981,STOP,False,-570.23181,-0.07534217,s6ps-71bdb4dbb9c5c096,-1.012772,s6setup-45795528ad6336fc4943,2025-10-28,0.145805,70.19,BOX,3.6517950000000003,73,s6trade-d3bf9f79c85c716c1fbe
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688469,10.0,False,2025-10-22,6.37637,2025-11-19,6.88311,MAX_HOLDING,False,40.316582,0.06322811,s6ps-71bdb4dbb9c5c096,1.278452,s6setup-4f26f5b925788d16026b,2025-10-21,0.013259,5.98,BOX,0.35741500000000004,70,s6trade-432138b166cf4a110604
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,688480,10.0,False,2025-10-31,51.53148,2025-11-21,47.34261,STOP,False,-431.353014,-0.0837067,s6ps-71bdb4dbb9c5c096,-1.011443,s6setup-1ee9a9afea96750fe1f1,2025-10-30,0.098874,47.39,BOTH,2.466005,79,s6trade-1b8c3c2d5df66b2386b4
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688485,10.0,False,2025-11-12,15.44543,2025-11-21,14.70528,STOP,False,-84.780413,-0.05489029,s6ps-71bdb4dbb9c5c096,-1.020291,s6setup-95a3ebad9ae551508836,2025-11-11,0.030151,14.72,BOX,0.7654150000000001,72,s6trade-6dd5561add466180045d
BOX_COMPACT_READY,BOX_SUPPORT_READY,KEY_CANDIDATE,688499,10.0,True,2025-07-14,39.31928,2025-07-18,49.74021,TARGET,False,1029.516918,0.26183514,s6ps-71bdb4dbb9c5c096,3.846384,s6setup-6190d8589a34a14b2f2f,2025-07-11,0.089059,36.61,BOTH,2.5760690000000004,81,s6trade-fbcc2d00424959cf0b4f
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,688507,10.0,False,2025-08-22,102.22212,2025-09-03,94.82508,STOP,False,-754.64233,-0.07382378,s6ps-71bdb4dbb9c5c096,-1.012999,s6setup-987937c145bed8deb782,2025-08-21,0.197047,94.92,BOTH,4.938301,76,s6trade-779fb4712e813833ac2f
NONE,BOX_STABLE,WATCH_CANDIDATE,688521,10.0,False,2025-04-02,97.2972,2025-04-07,90.39951,STOP,False,-704.476679,-0.07240462,s6ps-71bdb4dbb9c5c096,-1.013293,s6setup-919c1bd1592da18d9049,2025-04-01,0.187697,90.49,BOX,4.707673,66,s6trade-7f9681f55e034637764a
NONE,BOX_SUPPORT_READY,KEY_CANDIDATE,688718,10.0,False,2025-08-07,14.689675,2025-08-21,15.89409,TARGET,False,109.616206,0.07462126,s6ps-71bdb4dbb9c5c096,1.525203,s6setup-587e5aa084c9ac94571a,2025-08-06,0.030584,13.9,BOX,0.8252889999999999,85,s6trade-715acd7c49412604e6f4
NONE,BOX_BREAKOUT_READY,WATCH_CANDIDATE,688776,10.0,False,2025-04-22,83.083,2025-05-23,101.898,MAX_HOLDING,False,1866.22015,0.22462118,s6ps-71bdb4dbb9c5c096,2.426803,s6setup-b862b5109c23c838ff8a,2025-04-21,0.184981,75.33,BOTH,5.279881,77,s6trade-c736ad3b9c8d301b3f40
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688787,10.0,False,2024-12-30,114.114,2024-12-31,99.43047,STOP,False,-1483.53803,-0.13000491,s6ps-71bdb4dbb9c5c096,-1.006825,s6setup-d3019118655a97c1c18a,2024-12-27,0.213544,99.53,BOX,5.185067,69,s6trade-e197de692c6364c3eb4b
NONE,BOX_SUPPORT_READY,WATCH_CANDIDATE,688787,10.0,False,2024-12-31,112.7126,2025-01-02,98.32158,STOP_GAP,True,-1454.229124,-0.12902099,s6ps-71bdb4dbb9c5c096,-1.114494,s6setup-f6c1a9b20977c0141fca,2024-12-30,0.211034,99.8,BOX,5.127113,70,s6trade-62effd6c21ee35d2e780
