evaluation_date,code,name,setup_id,candidate_type,candidate_event_id,candidate_event_sequence,first_candidate_date,first_executable_date,is_first_candidate_event,is_first_executable_event,entry_archetype
2025-09-24,688779,五矿新能,s6setup-17d26768cf8c49e6074e,WATCH_CANDIDATE,s6event-e174f44912f7666635a8,1,2025-09-24,2025-09-24,True,True,SUPPORT_PULLBACK
2025-09-25,000426,兴业银锡,s6setup-fb9f1459e01656d3a6f2,WATCH_CANDIDATE,s6event-493d3b604f4e3d37fce4,1,2025-09-25,,True,False,NONE
2025-09-25,000796,凯撒旅业,s6setup-bba77eab5c130632d0e3,WATCH_CANDIDATE,s6event-3deadc782cd4de01db84,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,002074,国轩高科,s6setup-ddd242a85968b864c223,WATCH_CANDIDATE,s6event-9fde2ef85ad65964e051,2,2025-09-24,2025-09-24,False,False,NONE
2025-09-25,002407,多氟多,s6setup-5b781edcd82a9664c916,KEY_CANDIDATE,s6event-1aab025eb613001ff348,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,300035,中科电气,s6setup-05c1b4d829f66812bd4e,WATCH_CANDIDATE,s6event-2961a3c374e5744640eb,3,2025-09-22,2025-09-22,False,False,SUPPORT_PULLBACK
2025-09-25,300568,星源材质,s6setup-264b4fa1922eeea044ab,READY_CANDIDATE,s6event-495579573e707c2b9a3a,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,300619,金银河,s6setup-922230b3e37111fd7d82,WATCH_CANDIDATE,s6event-1b7ede4732475e6cfeb4,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,300772,运达股份,s6setup-7ab0e59e9fb2a5694aa0,WATCH_CANDIDATE,s6event-704a54d51bd6dbec6c6d,1,2025-09-25,,True,False,NONE
2025-09-25,600276,恒瑞医药,s6setup-a62f87e4b34911f97b44,WATCH_CANDIDATE,s6event-3b72c53b2c6d47bdd8d4,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,600362,江西铜业,s6setup-45ac314161c5cdbd49ed,WATCH_CANDIDATE,s6event-cf2865553326c81e6fe5,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,603319,美湖股份,s6setup-33a8d4b25d72b3dc0baa,WATCH_CANDIDATE,s6event-333568524855979b73d4,2,2025-09-12,2025-09-25,False,True,SUPPORT_PULLBACK
2025-09-25,688116,天奈科技,s6setup-cecb0529ee0f187d6279,WATCH_CANDIDATE,s6event-46fe1bfb7bfc7250052e,1,2025-09-25,2025-09-25,True,True,SUPPORT_PULLBACK
2025-09-25,688235,百济神州,s6setup-4e007621adf207db42e2,KEY_CANDIDATE,s6event-69ac4e6da73ed19d6975,4,2025-09-19,2025-09-19,False,False,SUPPORT_PULLBACK
2025-09-25,688331,荣昌生物,s6setup-a010857fd580d388330c,WATCH_CANDIDATE,s6event-148e5c0bf8f34776a4cb,1,2025-09-25,,True,False,NONE
2025-09-25,688388,嘉元科技,s6setup-711c59be807f5bfa2e8a,WATCH_CANDIDATE,s6event-74db6b20d606bb9ed090,2,2025-09-24,,False,False,NONE
2025-09-25,688779,五矿新能,s6setup-affd795824619560ce8c,KEY_CANDIDATE,s6event-e174f44912f7666635a8,2,2025-09-24,2025-09-24,False,False,SUPPORT_PULLBACK
2025-09-26,300953,震裕科技,s6setup-1e6cb85e40e24aac5c88,WATCH_CANDIDATE,s6event-6939601fb075bd32fbd6,1,2025-09-26,2025-09-26,True,True,SUPPORT_PULLBACK
2025-09-26,603119,浙江荣泰,s6setup-796cb0a388ba90add440,WATCH_CANDIDATE,s6event-dc4701b8bbe38cbb670c,1,2025-09-26,,True,False,NONE
2025-09-26,603319,美湖股份,s6setup-33a8d4b25d72b3dc0baa,KEY_CANDIDATE,s6event-333568524855979b73d4,3,2025-09-12,2025-09-25,False,False,NONE
2025-09-26,688017,绿的谐波,s6setup-ccd52baaab642b15b1c7,KEY_CANDIDATE,s6event-19c25053a8e7cd127b8c,1,2025-09-26,,True,False,NONE
2025-09-26,688116,天奈科技,s6setup-cecb0529ee0f187d6279,WATCH_CANDIDATE,s6event-46fe1bfb7bfc7250052e,2,2025-09-25,2025-09-25,False,False,NONE
2025-09-26,688131,皓元医药,s6setup-de8a35130200259e121c,WATCH_CANDIDATE,s6event-d70182f33e8f4b41118e,1,2025-09-26,2025-09-26,True,True,SUPPORT_PULLBACK
2025-09-26,688388,嘉元科技,s6setup-34da95e8348a8043649f,WATCH_CANDIDATE,s6event-74db6b20d606bb9ed090,3,2025-09-24,2025-09-26,False,True,SUPPORT_PULLBACK
2025-09-26,688779,五矿新能,s6setup-affd795824619560ce8c,WATCH_CANDIDATE,s6event-e174f44912f7666635a8,3,2025-09-24,2025-09-24,False,False,SUPPORT_PULLBACK
2025-09-29,002074,国轩高科,s6setup-4e0d8a63acdc01f12ff1,WATCH_CANDIDATE,s6event-9fde2ef85ad65964e051,3,2025-09-24,2025-09-24,False,False,SUPPORT_PULLBACK
2025-09-29,002779,中坚科技,s6setup-5b9954ffa38d55aae644,WATCH_CANDIDATE,s6event-36ae88b1c37dd6ef2375,1,2025-09-29,,True,False,NONE
2025-09-29,003021,兆威机电,s6setup-77c168047de37b309dbb,WATCH_CANDIDATE,s6event-b24ee19b2f005b5396b8,1,2025-09-29,2025-09-29,True,True,SUPPORT_PULLBACK
2025-09-29,301150,中一科技,s6setup-b8ad5334d77d0885e535,KEY_CANDIDATE,s6event-f9d0eb63af0f2e7f4676,1,2025-09-29,2025-09-29,True,True,SUPPORT_PULLBACK
2025-09-29,601069,西部黄金,s6setup-6100ae38d450adf8a83d,WATCH_CANDIDATE,s6event-5bc195c7b87d52883e5d,1,2025-09-29,,True,False,NONE
2025-09-29,603319,美湖股份,s6setup-8e5ebc79909a2668e31d,WATCH_CANDIDATE,s6event-333568524855979b73d4,4,2025-09-12,2025-09-25,False,False,NONE
2025-09-29,688017,绿的谐波,s6setup-ccd52baaab642b15b1c7,WATCH_CANDIDATE,s6event-19c25053a8e7cd127b8c,2,2025-09-26,,False,False,NONE
2025-09-29,688779,五矿新能,s6setup-329719f11f68a21d977c,WATCH_CANDIDATE,s6event-e174f44912f7666635a8,4,2025-09-24,2025-09-24,False,False,NONE
2025-09-30,002074,国轩高科,s6setup-22f3945be4f6dee4012f,WATCH_CANDIDATE,s6event-9fde2ef85ad65964e051,4,2025-09-24,2025-09-24,False,False,SUPPORT_PULLBACK
2025-09-30,002176,江特电机,s6setup-6b6ff969af11dd8937ab,WATCH_CANDIDATE,s6event-b5a2f8f55c7bb9b96b7d,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,002183,怡 亚 通,s6setup-c1dded25a893939cb221,KEY_CANDIDATE,s6event-cf23d0ad8c2000afbd88,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,002624,完美世界,s6setup-f9859bec5b06a4db59b1,WATCH_CANDIDATE,s6event-6b68071b8d4b40d1bc67,1,2025-09-30,,True,False,WAIT_BREAKOUT
2025-09-30,002779,中坚科技,s6setup-5b9954ffa38d55aae644,WATCH_CANDIDATE,s6event-36ae88b1c37dd6ef2375,2,2025-09-29,2025-09-30,False,True,SUPPORT_PULLBACK
2025-09-30,002916,深南电路,s6setup-c757cc2e63e23d207547,WATCH_CANDIDATE,s6event-5a528deab03fcb9e1844,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,300007,汉威科技,s6setup-4f7fa1af5e31b7da1c19,WATCH_CANDIDATE,s6event-3b35b16d9621db7a678f,1,2025-09-30,,True,False,NONE
2025-09-30,300331,苏大维格,s6setup-5fbf8ac3bf6446ab47a8,WATCH_CANDIDATE,s6event-f5501e53e0d60a8edf87,1,2025-09-30,,True,False,SUPPORT_PULLBACK
2025-09-30,300469,信息发展,s6setup-9b076a7334c850f93fd0,WATCH_CANDIDATE,s6event-4412000d9bf3c54ba766,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,600489,中金黄金,s6setup-6df7b0e8295664e5943a,WATCH_CANDIDATE,s6event-99614e6ada85bde1757a,1,2025-09-30,,True,False,NONE
2025-09-30,601138,工业富联,s6setup-549b8b40985a235e30cd,WATCH_CANDIDATE,s6event-60f49bd642c6122b1424,1,2025-09-30,,True,False,NONE
2025-09-30,601208,东材科技,s6setup-81cc4960a1a3257ec94d,WATCH_CANDIDATE,s6event-8bf8b2da61d5fe354f3f,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,601872,招商轮船,s6setup-279667d2b1b01bdb0a95,WATCH_CANDIDATE,s6event-a28d9df03c2fe23de757,1,2025-09-30,2025-09-30,True,True,SUPPORT_PULLBACK
2025-09-30,603119,浙江荣泰,s6setup-2374b9d39f87fc8f74cb,WATCH_CANDIDATE,s6event-dc4701b8bbe38cbb670c,2,2025-09-26,2025-09-30,False,True,SUPPORT_PULLBACK
2025-09-30,603179,新泉股份,s6setup-6762e812ce871789c37b,WATCH_CANDIDATE,s6event-7534ffc38522a7c30b59,1,2025-09-30,,True,False,NONE
2025-09-30,603319,美湖股份,s6setup-8e5ebc79909a2668e31d,WATCH_CANDIDATE,s6event-333568524855979b73d4,5,2025-09-12,2025-09-25,False,False,SUPPORT_PULLBACK
2025-09-30,688779,五矿新能,s6setup-83acccd9d7560dd2a726,WATCH_CANDIDATE,s6event-e174f44912f7666635a8,5,2025-09-24,2025-09-24,False,False,NONE
2025-10-09,002008,大族激光,s6setup-c41cf311890f660da644,WATCH_CANDIDATE,s6event-8c444e2eb2d853778a83,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,002164,宁波东力,s6setup-6ea15fe5658413a537eb,WATCH_CANDIDATE,s6event-e01fe1030e824fd223ec,1,2025-10-09,,True,False,NONE
2025-10-09,002176,江特电机,s6setup-6b6ff969af11dd8937ab,WATCH_CANDIDATE,s6event-b5a2f8f55c7bb9b96b7d,2,2025-09-30,2025-09-30,False,False,NONE
2025-10-09,002182,宝武镁业,s6setup-cf3d675d3aee8f032232,WATCH_CANDIDATE,s6event-1119ce44bb17e8bfa84a,1,2025-10-09,,True,False,NONE
2025-10-09,002183,怡 亚 通,s6setup-c1dded25a893939cb221,WATCH_CANDIDATE,s6event-cf23d0ad8c2000afbd88,2,2025-09-30,2025-09-30,False,False,NONE
2025-10-09,002436,兴森科技,s6setup-d8d831c89fa9b91181f2,WATCH_CANDIDATE,s6event-0b559850d70aa2d0a82e,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,002624,完美世界,s6setup-f9859bec5b06a4db59b1,WATCH_CANDIDATE,s6event-6b68071b8d4b40d1bc67,2,2025-09-30,2025-10-09,False,True,SUPPORT_PULLBACK
2025-10-09,002683,广东宏大,s6setup-f2b2b481551a05209173,WATCH_CANDIDATE,s6event-8c629dca789e807ee556,1,2025-10-09,,True,False,WAIT_BREAKOUT
2025-10-09,003021,兆威机电,s6setup-8fc5eb945042a136f608,WATCH_CANDIDATE,s6event-b24ee19b2f005b5396b8,2,2025-09-29,2025-09-29,False,False,SUPPORT_PULLBACK
2025-10-09,300007,汉威科技,s6setup-eba4cf7be83b461c8a78,WATCH_CANDIDATE,s6event-3b35b16d9621db7a678f,2,2025-09-30,2025-10-09,False,True,SUPPORT_PULLBACK
2025-10-09,300660,江苏雷利,s6setup-0e6ccbcbcebf1b5b283a,WATCH_CANDIDATE,s6event-d6732750e6f815db2e18,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,300680,隆盛科技,s6setup-31e9deb4faca4adbd7fb,KEY_CANDIDATE,s6event-88f751cdf7e7bbb31b6c,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,600114,东睦股份,s6setup-188dd61e30dad51706d0,WATCH_CANDIDATE,s6event-3113bb1baf435d72b2dc,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,601138,工业富联,s6setup-549b8b40985a235e30cd,WATCH_CANDIDATE,s6event-60f49bd642c6122b1424,2,2025-09-30,,False,False,NONE
2025-10-09,603119,浙江荣泰,s6setup-c5ff5044c6a383480dae,WATCH_CANDIDATE,s6event-dc4701b8bbe38cbb670c,3,2025-09-26,2025-09-30,False,False,SUPPORT_PULLBACK
2025-10-09,603308,应流股份,s6setup-eb3d08c4e6d4e02cf9b9,WATCH_CANDIDATE,s6event-1ddb81a1dfc7b1086522,1,2025-10-09,,True,False,NONE
2025-10-09,688017,绿的谐波,s6setup-9fc8b9246cea1f486934,WATCH_CANDIDATE,s6event-19c25053a8e7cd127b8c,3,2025-09-26,2025-10-09,False,True,SUPPORT_PULLBACK
2025-10-09,688141,杰华特,s6setup-a002f9a0d0eff15e47b7,WATCH_CANDIDATE,s6event-2a6bd87ade2de53cfab0,4,2025-09-17,2025-09-22,False,False,SUPPORT_PULLBACK
2025-10-09,688167,炬光科技,s6setup-5108d3f94d5e98e23292,WATCH_CANDIDATE,s6event-36bd178ed3fc831fae14,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-09,688234,天岳先进,s6setup-ca55c52aa162f3095096,WATCH_CANDIDATE,s6event-024dddb2588ca4d156e7,1,2025-10-09,2025-10-09,True,True,SUPPORT_PULLBACK
2025-10-10,002176,江特电机,s6setup-b1b5adfd7a0f4fe905f7,WATCH_CANDIDATE,s6event-b5a2f8f55c7bb9b96b7d,3,2025-09-30,2025-09-30,False,False,SUPPORT_PULLBACK
2025-10-10,002335,科华数据,s6setup-80810a7e40509e905d2e,WATCH_CANDIDATE,s6event-5c3751e3b96672033db1,1,2025-10-10,2025-10-10,True,True,SUPPORT_PULLBACK
2025-10-10,002463,沪电股份,s6setup-2e48c0ac952559a9f304,WATCH_CANDIDATE,s6event-3bc3af6e8d37538c92a6,1,2025-10-10,2025-10-10,True,True,SUPPORT_PULLBACK
2025-10-10,002683,广东宏大,s6setup-f2b2b481551a05209173,WATCH_CANDIDATE,s6event-8c629dca789e807ee556,2,2025-10-09,2025-10-10,False,True,SUPPORT_PULLBACK
2025-10-10,300660,江苏雷利,s6setup-0e6ccbcbcebf1b5b283a,WATCH_CANDIDATE,s6event-d6732750e6f815db2e18,2,2025-10-09,2025-10-09,False,False,SUPPORT_PULLBACK
2025-10-10,300680,隆盛科技,s6setup-31e9deb4faca4adbd7fb,KEY_CANDIDATE,s6event-88f751cdf7e7bbb31b6c,2,2025-10-09,2025-10-09,False,False,SUPPORT_PULLBACK
2025-10-10,300953,震裕科技,s6setup-58797812908225647959,WATCH_CANDIDATE,s6event-6939601fb075bd32fbd6,2,2025-09-26,2025-09-26,False,False,NONE
2025-10-10,600114,东睦股份,s6setup-4ff0c1cc1b101a9b9057,WATCH_CANDIDATE,s6event-3113bb1baf435d72b2dc,2,2025-10-09,2025-10-09,False,False,SUPPORT_PULLBACK
2025-10-10,600143,金发科技,s6setup-64401623e5c8301b2bfd,WATCH_CANDIDATE,s6event-9f8eb01cc3b2a8f6e000,1,2025-10-10,2025-10-10,True,True,SUPPORT_PULLBACK
2025-10-10,601138,工业富联,s6setup-549b8b40985a235e30cd,WATCH_CANDIDATE,s6event-60f49bd642c6122b1424,3,2025-09-30,,False,False,NONE
2025-10-10,603308,应流股份,s6setup-6bf102eefcbf962310f2,WATCH_CANDIDATE,s6event-1ddb81a1dfc7b1086522,2,2025-10-09,,False,False,NONE
2025-10-10,688017,绿的谐波,s6setup-7a3c8cafe5d006caa7a2,KEY_CANDIDATE,s6event-19c25053a8e7cd127b8c,4,2025-09-26,2025-10-09,False,False,SUPPORT_PULLBACK
2025-10-10,688141,杰华特,s6setup-c717c93a011d4cfbfb0e,WATCH_CANDIDATE,s6event-2a6bd87ade2de53cfab0,5,2025-09-17,2025-09-22,False,False,NONE
2025-10-13,688141,杰华特,s6setup-3cd169f2df8338164e66,WATCH_CANDIDATE,s6event-2a6bd87ade2de53cfab0,6,2025-09-17,2025-09-22,False,False,NONE
2025-10-16,002518,科士达,s6setup-738120e21d1a406dc0b5,WATCH_CANDIDATE,s6event-992d7e368c540ec1135b,1,2025-10-16,,True,False,NONE
2025-10-17,002210,飞马国际,s6setup-7157d5833e9cba4d9d1b,KEY_CANDIDATE,s6event-93fb670bf8493f42dfca,1,2025-10-17,2025-10-17,True,True,SUPPORT_PULLBACK
2025-10-17,300073,当升科技,s6setup-20517d0e7a512fd83e92,KEY_CANDIDATE,s6event-1b4a8399b4706ae83105,1,2025-10-17,2025-10-17,True,True,SUPPORT_PULLBACK
2025-10-20,002249,大洋电机,s6setup-a65b62c2e98f9ab6f8f2,KEY_CANDIDATE,s6event-fd72aacb77de231c93b5,1,2025-10-20,2025-10-20,True,True,SUPPORT_PULLBACK
2025-10-20,300073,当升科技,s6setup-6aaf4bd6d838fdf1316e,KEY_CANDIDATE,s6event-1b4a8399b4706ae83105,2,2025-10-17,2025-10-17,False,False,NONE
2025-10-20,300507,苏奥传感,s6setup-3aa58fbead45c91c50b2,WATCH_CANDIDATE,s6event-fa007bd029d7f7cfa807,1,2025-10-20,2025-10-20,True,True,SUPPORT_PULLBACK
2025-10-21,002249,大洋电机,s6setup-223a945d2479dceaccc4,WATCH_CANDIDATE,s6event-fd72aacb77de231c93b5,2,2025-10-20,2025-10-20,False,False,NONE
2025-10-21,002709,天赐材料,s6setup-0c843cc5db500181bac6,WATCH_CANDIDATE,s6event-28252a0ec664958973b3,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,300073,当升科技,s6setup-b462b4d77066b05af091,KEY_CANDIDATE,s6event-1b4a8399b4706ae83105,3,2025-10-17,2025-10-17,False,False,SUPPORT_PULLBACK
2025-10-21,300507,苏奥传感,s6setup-f26a8499b91549be5903,WATCH_CANDIDATE,s6event-fa007bd029d7f7cfa807,2,2025-10-20,2025-10-20,False,False,SUPPORT_PULLBACK
2025-10-21,300604,长川科技,s6setup-de80a953d02eacc30e5d,KEY_CANDIDATE,s6event-d6458e4584e157a3cf6c,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,603786,科博达,s6setup-0b0ba46814574b34fc35,KEY_CANDIDATE,s6event-2d11010d023b71862c63,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,688019,安集科技,s6setup-940f40f9768978882465,WATCH_CANDIDATE,s6event-f0c80b048f895a991df3,1,2025-10-21,,True,False,NONE
2025-10-21,688072,拓荆科技,s6setup-5aacc296dcfaa98adfe0,WATCH_CANDIDATE,s6event-1fd860b99fe76c96a6a6,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,688082,盛美上海,s6setup-55d47d00c93b356eb6e2,KEY_CANDIDATE,s6event-c9a42990e200f97a172c,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,688469,芯联集成,s6setup-4f26f5b925788d16026b,WATCH_CANDIDATE,s6event-36fa43854161b2a6dc04,1,2025-10-21,2025-10-21,True,True,SUPPORT_PULLBACK
2025-10-21,688531,日联科技,s6setup-85c520ba0ce20277c4eb,WATCH_CANDIDATE,s6event-6fe81dba705ea7522d21,1,2025-10-21,,True,False,NONE
2025-10-22,002150,正泰电源,s6setup-a0fd6d6bec6aad7bcb7a,WATCH_CANDIDATE,s6event-7faecd4a4017b70c3a97,1,2025-10-22,2025-10-22,True,True,SUPPORT_PULLBACK
2025-10-22,002475,立讯精密,s6setup-278336658c72358f4295,WATCH_CANDIDATE,s6event-cb55e46164518c7206a0,1,2025-10-22,2025-10-22,True,True,SUPPORT_PULLBACK
2025-10-22,300073,当升科技,s6setup-b462b4d77066b05af091,KEY_CANDIDATE,s6event-1b4a8399b4706ae83105,4,2025-10-17,2025-10-17,False,False,SUPPORT_PULLBACK
2025-10-22,300604,长川科技,s6setup-de80a953d02eacc30e5d,WATCH_CANDIDATE,s6event-d6458e4584e157a3cf6c,2,2025-10-21,2025-10-21,False,False,SUPPORT_PULLBACK
2025-10-22,688072,拓荆科技,s6setup-cc4286b155eba87be70b,WATCH_CANDIDATE,s6event-aef46a63f6f0daeabe35,1,2025-10-22,2025-10-22,True,True,SUPPORT_PULLBACK
2025-10-22,688082,盛美上海,s6setup-55d47d00c93b356eb6e2,KEY_CANDIDATE,s6event-c9a42990e200f97a172c,2,2025-10-21,2025-10-21,False,False,SUPPORT_PULLBACK
2025-10-22,688388,嘉元科技,s6setup-87f0014e99781db37a79,WATCH_CANDIDATE,s6event-74db6b20d606bb9ed090,4,2025-09-24,2025-09-26,False,False,SUPPORT_PULLBACK
2025-10-22,688469,芯联集成,s6setup-4f26f5b925788d16026b,WATCH_CANDIDATE,s6event-36fa43854161b2a6dc04,2,2025-10-21,2025-10-21,False,False,SUPPORT_PULLBACK
2025-10-22,688531,日联科技,s6setup-c97604de9a5761e502f9,WATCH_CANDIDATE,s6event-2cb60b12d2bea0b96ab5,1,2025-10-22,2025-10-22,True,True,SUPPORT_PULLBACK
2025-10-23,002150,正泰电源,s6setup-cddeebd3a9b6141abbcd,WATCH_CANDIDATE,s6event-7faecd4a4017b70c3a97,2,2025-10-22,2025-10-22,False,False,NONE
2025-10-23,300539,横河精密,s6setup-99d7bb8dad8b230a03d0,WATCH_CANDIDATE,s6event-73dad3cb74d53d13919e,1,2025-10-23,2025-10-23,True,True,SUPPORT_PULLBACK
2025-10-23,601168,西部矿业,s6setup-fcdecb9da0a8c656bf74,WATCH_CANDIDATE,s6event-eec858ac768f61fca1e8,1,2025-10-23,,True,False,WAIT_BREAKOUT
2025-10-23,688072,拓荆科技,s6setup-c76fb55067ee7b53a9ad,WATCH_CANDIDATE,s6event-65cac49fdf25bc568ab7,1,2025-10-23,,True,False,NONE
2025-10-23,688123,聚辰股份,s6setup-5100f9abeba05aecb98d,WATCH_CANDIDATE,s6event-0417cbb8f51485b50d2d,1,2025-10-23,2025-10-23,True,True,SUPPORT_PULLBACK
2025-10-23,688525,佰维存储,s6setup-2ea1587f9593e4876763,WATCH_CANDIDATE,s6event-e9b7f99891628dc6297d,1,2025-10-23,2025-10-23,True,True,SUPPORT_PULLBACK
2025-10-24,000630,铜陵有色,s6setup-60d6fd6b2c2cbebf8e4f,KEY_CANDIDATE,s6event-99edab5b03ec246d48ee,1,2025-10-24,,True,False,NONE
2025-10-24,000878,云南铜业,s6setup-b188f38397ff23ca20f3,WATCH_CANDIDATE,s6event-78920ca480c0c044d8ed,1,2025-10-24,,True,False,NONE
2025-10-24,002156,通富微电,s6setup-8f05572f8470a60dffd7,WATCH_CANDIDATE,s6event-e4ef77e538f2a08727e5,1,2025-10-24,,True,False,NONE
2025-10-24,300274,阳光电源,s6setup-97855adfeab9799975d5,WATCH_CANDIDATE,s6event-996a6793237f8242b850,1,2025-10-24,,True,False,NONE
2025-10-24,300539,横河精密,s6setup-a5a86bfd984507ceb868,WATCH_CANDIDATE,s6event-73dad3cb74d53d13919e,2,2025-10-23,2025-10-23,False,False,SUPPORT_PULLBACK
2025-10-24,300604,长川科技,s6setup-4151d272f01653b16d89,WATCH_CANDIDATE,s6event-d6458e4584e157a3cf6c,3,2025-10-21,2025-10-21,False,False,SUPPORT_PULLBACK
2025-10-24,600362,江西铜业,s6setup-5f9d2b49198822facc04,WATCH_CANDIDATE,s6event-cb1f7ca125b455c6cb91,1,2025-10-24,2025-10-24,True,True,SUPPORT_PULLBACK
2025-10-24,601168,西部矿业,s6setup-963e885d502821cc389e,WATCH_CANDIDATE,s6event-eec858ac768f61fca1e8,2,2025-10-23,,False,False,NONE
2025-10-24,601218,吉鑫科技,s6setup-931daa23d1fa27a6c286,WATCH_CANDIDATE,s6event-bd6cb316e30023c3bdc1,1,2025-10-24,2025-10-24,True,True,SUPPORT_PULLBACK
2025-10-24,603993,洛阳钼业,s6setup-abf04063308da2e9d179,WATCH_CANDIDATE,s6event-30746ee68435ccb68150,1,2025-10-24,,True,False,NONE
2025-10-24,605358,立昂微,s6setup-1552d32801806320da78,WATCH_CANDIDATE,s6event-2f7b6ae3029c4e0d149e,1,2025-10-24,2025-10-24,True,True,SUPPORT_PULLBACK
2025-10-24,688249,晶合集成,s6setup-0ad33087d3f08f6f45e1,WATCH_CANDIDATE,s6event-1d5da2d8a26fed7f63ec,1,2025-10-24,,True,False,NONE
2025-10-24,688469,芯联集成,s6setup-e22e593f68a130238a02,WATCH_CANDIDATE,s6event-36fa43854161b2a6dc04,3,2025-10-21,2025-10-21,False,False,NONE
2025-10-27,000063,中兴通讯,s6setup-9c59ec914cec250db2fc,WATCH_CANDIDATE,s6event-0b4b247ead7782353183,1,2025-10-27,,True,False,NONE
2025-10-27,000630,铜陵有色,s6setup-8932d40eff99a7ea0742,WATCH_CANDIDATE,s6event-99edab5b03ec246d48ee,2,2025-10-24,,False,False,NONE
2025-10-27,000878,云南铜业,s6setup-c4676972ef6a87215a47,WATCH_CANDIDATE,s6event-78920ca480c0c044d8ed,2,2025-10-24,,False,False,NONE
2025-10-27,002156,通富微电,s6setup-e176d00e2386a8951895,WATCH_CANDIDATE,s6event-e4ef77e538f2a08727e5,2,2025-10-24,,False,False,NONE
2025-10-27,002460,赣锋锂业,s6setup-732d9e80f8d3fe7bd051,KEY_CANDIDATE,s6event-e4bb3d722e7d01ec2854,1,2025-10-27,,True,False,NONE
2025-10-27,300666,江丰电子,s6setup-36c375b3c156d1fb248e,WATCH_CANDIDATE,s6event-727b40fc8292ce70934d,1,2025-10-27,2025-10-27,True,True,SUPPORT_PULLBACK
2025-10-27,600577,精达股份,s6setup-03e742594afed14a3aac,WATCH_CANDIDATE,s6event-3acc2712a4ac2b8aa94a,1,2025-10-27,2025-10-27,True,True,SUPPORT_PULLBACK
2025-10-27,601688,华泰证券,s6setup-e282d3272c07f66093d1,KEY_CANDIDATE,s6event-8febedda16d0b7695b56,1,2025-10-27,,True,False,WAIT_BREAKOUT
2025-10-27,603650,彤程新材,s6setup-e4e5d9e7c533b0bf2f40,WATCH_CANDIDATE,s6event-4925cda1f8b20f1bb10a,1,2025-10-27,2025-10-27,True,True,SUPPORT_PULLBACK
2025-10-27,603799,华友钴业,s6setup-15630377163f6c48d79f,WATCH_CANDIDATE,s6event-45ee6010fd431450e1e0,1,2025-10-27,,True,False,NONE
2025-10-27,605358,立昂微,s6setup-1552d32801806320da78,KEY_CANDIDATE,s6event-2f7b6ae3029c4e0d149e,2,2025-10-24,2025-10-24,False,False,NONE
2025-10-27,688128,中国电研,s6setup-9f464a7256484e45a2c5,KEY_CANDIDATE,s6event-cb916c6325e4639a935c,1,2025-10-27,,True,False,NONE
2025-10-27,688409,富创精密,s6setup-2fea69aad44dbce802b3,WATCH_CANDIDATE,s6event-8ff58c5858d0040f021e,1,2025-10-27,2025-10-27,True,True,SUPPORT_PULLBACK
2025-10-27,688469,芯联集成,s6setup-0ebcda22e5fa9f307ed4,WATCH_CANDIDATE,s6event-36fa43854161b2a6dc04,4,2025-10-21,2025-10-21,False,False,NONE
2025-10-28,002460,赣锋锂业,s6setup-12759454df13e708e003,KEY_CANDIDATE,s6event-e4bb3d722e7d01ec2854,2,2025-10-27,2025-10-28,False,True,SUPPORT_PULLBACK
2025-10-28,300001,特锐德,s6setup-8e6c71012fb3d3d76322,WATCH_CANDIDATE,s6event-36450aa48b5c62e9e14e,1,2025-10-28,2025-10-28,True,True,SUPPORT_PULLBACK
2025-10-28,300274,阳光电源,s6setup-97855adfeab9799975d5,WATCH_CANDIDATE,s6event-996a6793237f8242b850,2,2025-10-24,,False,False,NONE
